"","sample.type","sample.day","sample.mo","sample.yr","sample.date","organic.matter.fraction","trap.no","stream","days.deployed","total.field.wt","field.sub.wet.wt.g","field.sub.prop","pan.wt.g","om.total.dry.wt.g","om.sub.dry.pan.wt.g","om.sub.ash.pan.wt.g","sub.prop.total","sub.prop.afdm","total.afdm.g","areal.AFDM.input.g.m2","areal.AFDM.input.g.m2.d"
"1411","DINP",16,7,2018,2018-07-16,"MISC",4,"WS55",26,NA,NA,NA,3.5571,0.4048,3.9619,3.5764,1,0.952322134387352,0.3855,3.22704697235638,0.124117191244476
"1413","DINP",16,7,2018,2018-07-16,"WOOD",4,"WS55",26,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1415","DINP",16,7,2018,2018-07-16,"LEAF",5,"WS55",26,NA,NA,NA,3.5423,0.1225,3.6648,3.5478,1,0.955102040816326,0.117,0.979415034411663,0.0376698090158332
"1417","DINP",16,7,2018,2018-07-16,"MISC",5,"WS55",26,NA,NA,NA,3.5119,0.2493,3.7612,3.534,1,0.911351784997994,0.2272,1.90190680186607,0.0731502616102334
"1419","DINP",16,7,2018,2018-07-16,"WOOD",5,"WS55",26,NA,NA,NA,3.56,0.162,3.722,3.5673,0.999999999999999,0.954938271604939,0.1547,1.29500432327765,0.0498078585876017
"1421","DINP",16,7,2018,2018-07-16,"LEAF",6,"WS55",26,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1423","DINP",16,7,2018,2018-07-16,"MISC",6,"WS55",26,NA,NA,NA,3.5361,0.026,3.5621,3.5375,1.00000000000001,0.946153846153835,0.0245999999999997,0.205928289286553,0.00792031881871356
"1425","DINP",16,7,2018,2018-07-16,"WOOD",6,"WS55",26,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1427","DINP",16,7,2018,2018-07-16,"LEAF",7,"WS55",26,NA,NA,NA,3.6309,0.6079,4.2388,3.6608,1,0.950814278664254,0.578,4.83847769136702,0.186095295821808
"1429","DINP",16,7,2018,2018-07-16,"MISC",7,"WS55",26,NA,NA,NA,3.6682,0.4224,4.0906,3.7022,1,0.919507575757576,0.3884,3.25132307149992,0.125050887365381
"1431","DINP",16,7,2018,2018-07-16,"WOOD",7,"WS55",26,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1433","DINP",16,7,2018,2018-07-16,"LEAF",8,"WS55",26,NA,NA,NA,3.5209,0.8405,4.3614,3.5552,0.999999999999999,0.959190957763236,0.8062,6.74875556190328,0.259567521611664
"1435","DINP",16,7,2018,2018-07-16,"MISC",8,"WS55",26,NA,NA,NA,3.5421,0.3739,3.916,3.5675,1,0.93206739769992,0.3485,2.91731743155953,0.112204516598443
"1437","DINP",16,7,2018,2018-07-16,"WOOD",8,"WS55",26,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1439","DINP",16,7,2018,2018-07-16,"LEAF",9,"WS55",26,NA,NA,NA,3.5401,1.1505,4.6906,3.6019,1,0.946284224250326,1.0887,9.11358246123058,0.350522402355022
"1441","DINP",16,7,2018,2018-07-16,"MISC",9,"WS55",26,NA,NA,NA,3.6321,0.3627,3.9948,3.6499,1,0.950923628342982,0.3449,2.88718158434686,0.111045445551802
"1443","DINP",16,7,2018,2018-07-16,"WOOD",9,"WS55",26,NA,NA,NA,3.5352,0.3647,3.8999,3.5631,1,0.923498766109131,0.3368,2.81937592811836,0.10843753569686
"1445","DINP",16,7,2018,2018-07-16,"LEAF",10,"WS55",26,NA,NA,NA,3.5297,0.1385,3.6682,3.5348,1,0.963176895306858,0.1334,1.1167005606027,0.0429500215616423
"1447","DINP",16,7,2018,2018-07-16,"MISC",10,"WS55",26,NA,NA,NA,3.5459,0.4429,3.9888,3.5637,1,0.959810340934749,0.4251,3.55854129169571,0.136866972757527
"1449","DINP",16,7,2018,2018-07-16,"WOOD",10,"WS55",26,NA,NA,NA,3.5361,0.0895,3.6256,3.5396,1,0.9608938547486,0.0859999999999997,0.719911905635921,0.0276889194475354
"1457","DINP",22,8,2018,2018-08-22,"LEAF",1,"TOWR",37,NA,NA,NA,3.6555,3.04,6.6839,3.8132,0.996184210526316,0.947926297714965,2.88169594505349,24.1228746426369,0.651969584936133
"1459","DINP",22,8,2018,2018-08-22,"MISC",1,"TOWR",37,NA,NA,NA,3.6678,1.4757,5.1435,3.7541,1,0.941519278986244,1.3894,11.6307628103553,0.314344940820412
"1461","DINP",22,8,2018,2018-08-22,"WOOD",1,"TOWR",37,NA,NA,NA,3.6251,1.0978,4.7229,3.7327,1,0.901985789761341,0.9902,8.28903219721735,0.22402789722209
"1463","DINP",22,8,2018,2018-08-22,"LEAF",2,"TOWR",37,NA,NA,NA,3.6557,1.87,5.5246,3.7341,0.999411764705883,0.958050189951308,1.79155385520895,14.997220348289,0.405330279683488
"1465","DINP",22,8,2018,2018-08-22,"MISC",2,"TOWR",37,NA,NA,NA,3.5546,0.563,4.1176,3.5943,1,0.929484902309059,0.5233,4.38058023510789,0.118394060408321
"1467","DINP",22,8,2018,2018-08-22,"WOOD",2,"TOWR",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1469","DINP",22,8,2018,2018-08-22,"LEAF",3,"TOWR",37,NA,NA,NA,3.5414,1.43,4.9547,3.6138,0.988321678321678,0.948772376706998,1.35674449869101,11.3574013664384,0.306956793687523
"1471","DINP",22,8,2018,2018-08-22,"MISC",3,"TOWR",37,NA,NA,NA,3.5219,0.0737,3.5956,3.5254,1,0.952510176390776,0.0702000000000002,0.587649020647,0.0158824059634324
"1473","DINP",22,8,2018,2018-08-22,"WOOD",3,"TOWR",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1475","DINP",22,8,2018,2018-08-22,"LEAF",4,"TOWR",37,NA,NA,NA,3.537,0.512,4.049,3.554,1,0.966796875,0.495,4.14367899174165,0.111991324101126
"1477","DINP",22,8,2018,2018-08-22,"MISC",4,"TOWR",37,NA,NA,NA,3.5385,0.7098,4.2483,3.5796,1,0.942096365173288,0.6687,5.59773361975281,0.151290097831157
"1479","DINP",22,8,2018,2018-08-22,"WOOD",4,"TOWR",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1481","DINP",22,8,2018,2018-08-22,"LEAF",5,"TOWR",37,NA,NA,NA,3.667,1.3062,4.9732,3.7417,1,0.94281120808452,1.2315,10.308971067333,0.278620839657649
"1483","DINP",22,8,2018,2018-08-22,"MISC",5,"TOWR",37,NA,NA,NA,3.5326,0.3237,3.8563,3.5537,1,0.934816187828236,0.3026,2.53308537959803,0.0684617670161629
"1485","DINP",22,8,2018,2018-08-22,"WOOD",5,"TOWR",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1487","DINP",22,8,2018,2018-08-22,"LEAF",6,"TOWR",37,NA,NA,NA,3.6542,0.6323,4.2865,3.6812,1,0.957298750593073,0.6053,5.06700786606307,0.136946158542245
"1489","DINP",22,8,2018,2018-08-22,"MISC",6,"TOWR",37,NA,NA,NA,3.5432,0.5502,4.0934,3.5687,1,0.953653217011995,0.5247,4.39229973124615,0.118710803547193
"1491","DINP",22,8,2018,2018-08-22,"WOOD",6,"TOWR",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1493","DINP",22,8,2018,2018-08-22,"LEAF",7,"TOWR",37,NA,NA,NA,3.535,1.79,5.3367,3.614,1.00653631284916,0.956152522617528,1.71151301548538,14.3271929825437,0.387221431960642
"1495","DINP",22,8,2018,2018-08-22,"MISC",7,"TOWR",37,NA,NA,NA,3.5281,0.4465,3.9746,3.5506,1,0.949608062709966,0.424,3.5493331161585,0.0959279220583379
"1497","DINP",22,8,2018,2018-08-22,"WOOD",7,"TOWR",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1499","DINP",22,8,2018,2018-08-22,"LEAF",8,"TOWR",37,NA,NA,NA,3.655,0.8428,4.4978,3.6912,1,0.957047935453251,0.8066,6.75210398937135,0.182489297010036
"1501","DINP",22,8,2018,2018-08-22,"MISC",8,"TOWR",37,NA,NA,NA,3.5555,0.8819,4.4374,3.5894,1,0.961560267604037,0.848,7.09866623231701,0.191855844116676
"1503","DINP",22,8,2018,2018-08-22,"WOOD",8,"TOWR",37,NA,NA,NA,3.6352,1.7459,5.3811,3.6759,1,0.976688241021823,1.7052,14.2743462963997,0.385793143145939
"1505","DINP",22,8,2018,2018-08-22,"LEAF",9,"TOWR",37,NA,NA,NA,3.647,3.65,6.9657,3.7966,0.909232876712329,0.954922108054359,3.48546569439841,29.1770726753837,0.788569531767126
"1507","DINP",22,8,2018,2018-08-22,"MISC",9,"TOWR",37,NA,NA,NA,3.6198,0.4559,4.0757,3.6358,1,0.964904584338671,0.4399,3.68243310801445,0.0995252191355257
"1509","DINP",22,8,2018,2018-08-22,"WOOD",9,"TOWR",37,NA,NA,NA,3.5288,0.0805,3.6093,3.5324,1,0.95527950310559,0.0769,0.643735180737238,0.0173982481280335
"1511","DINP",22,8,2018,2018-08-22,"LEAF",10,"TOWR",37,NA,NA,NA,3.547,1.32,4.8664,3.6076,0.999545454545454,0.954070031832651,1.2593724420191,10.5422931934807,0.284926843067045
"1513","DINP",22,8,2018,2018-08-22,"MISC",10,"TOWR",37,NA,NA,NA,3.6106,3.2735,6.8841,3.6871,1,0.97663051779441,3.197,26.7623065385819,0.723305582123836
"1515","DINP",22,8,2018,2018-08-22,"WOOD",10,"TOWR",37,NA,NA,NA,3.6499,3.3081,6.958,3.7887,1,0.958042380822829,3.1693,26.5304279364178,0.717038592876157
"1523","DINP",22,8,2018,2018-08-22,"LEAF",1,"WS55",37,NA,NA,NA,3.535,0.4091,3.9441,3.5551,1,0.950867758494256,0.389,3.25634571270203,0.0880093435865413
"1525","DINP",22,8,2018,2018-08-22,"MISC",1,"WS55",37,NA,NA,NA,3.5214,0.6413,4.1627,3.5435,1,0.96553874941525,0.6192,5.18336572057865,0.140090965421045
"1527","DINP",22,8,2018,2018-08-22,"WOOD",1,"WS55",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1529","DINP",22,8,2018,2018-08-22,"LEAF",2,"WS55",37,NA,NA,NA,3.6256,0.1758,3.8014,3.6403,1,0.916382252559727,0.1611,1.34857916276683,0.0364480854801846
"1531","DINP",22,8,2018,2018-08-22,"MISC",2,"WS55",37,NA,NA,NA,3.534,0.4882,4.0222,3.603,1,0.858664481769766,0.4192,3.50915198654161,0.0948419455822058
"1533","DINP",22,8,2018,2018-08-22,"WOOD",2,"WS55",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1535","DINP",22,8,2018,2018-08-22,"LEAF",3,"WS55",37,NA,NA,NA,3.5421,0.5948,4.1369,3.5718,1,0.950067249495629,0.5651,4.73049090552163,0.127851105554639
"1537","DINP",22,8,2018,2018-08-22,"MISC",3,"WS55",37,NA,NA,NA,3.5324,0.229,3.7614,3.5699,1,0.836244541484716,0.1915,1.60305965034046,0.043325936495688
"1539","DINP",22,8,2018,2018-08-22,"WOOD",3,"WS55",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1541","DINP",22,8,2018,2018-08-22,"LEAF",4,"WS55",37,NA,NA,NA,3.619,0.9129,4.5319,3.6647,1,0.949939752437288,0.8672,7.25939075078457,0.196199750021205
"1543","DINP",22,8,2018,2018-08-22,"MISC",4,"WS55",37,NA,NA,NA,3.6518,0.444,4.0958,3.6728,0.999999999999999,0.952702702702703,0.423,3.54096204748832,0.0957016769591438
"1545","DINP",22,8,2018,2018-08-22,"WOOD",4,"WS55",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1547","DINP",22,8,2018,2018-08-22,"LEAF",5,"WS55",37,NA,NA,NA,3.6737,0.5987,4.2724,3.7022,1,0.952396859863037,0.5702,4.77318335573958,0.129004955560529
"1549","DINP",22,8,2018,2018-08-22,"MISC",5,"WS55",37,NA,NA,NA,3.5357,0.2474,3.7831,3.6471,1,0.549717057396928,0.136,1.13846533914518,0.0307693334904103
"1551","DINP",22,8,2018,2018-08-22,"WOOD",5,"WS55",37,NA,NA,NA,3.6864,0.1906,3.877,3.6973,0.999999999999999,0.942812172088143,0.1797,1.50428104003227,0.0406562443251966
"1553","DINP",22,8,2018,2018-08-22,"LEAF",6,"WS55",37,NA,NA,NA,3.6111,2.93,6.5007,3.7674,0.986211604095563,0.945909468438538,2.77151474252492,23.2005402301066,0.627041627840719
"1555","DINP",22,8,2018,2018-08-22,"MISC",6,"WS55",37,NA,NA,NA,3.6612,0.1883,3.8495,3.6806,1,0.896972915560276,0.1689,1.41387349839427,0.0382127972538993
"1557","DINP",22,8,2018,2018-08-22,"WOOD",6,"WS55",37,NA,NA,NA,3.6489,0.1095,3.7584,3.6583,1,0.91415525114155,0.1001,0.837943973885532,0.0226471344293387
"1559","DINP",22,8,2018,2018-08-22,"LEAF",7,"WS55",37,NA,NA,NA,3.5458,2.52,5.9922,3.6734,0.970793650793651,0.947841726618705,2.38856115107914,19.99480941862,0.540400254557296
"1561","DINP",22,8,2018,2018-08-22,"MISC",7,"WS55",37,NA,NA,NA,3.5451,0.2135,3.7586,3.5734,0.999999999999999,0.86744730679157,0.1852,1.55032191771829,0.0419005923707647
"1563","DINP",22,8,2018,2018-08-22,"WOOD",7,"WS55",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1565","DINP",22,8,2018,2018-08-22,"LEAF",8,"WS55",37,NA,NA,NA,3.5489,0.95,4.441,3.6057,0.939052631578947,0.936330007846654,0.889513507454321,7.44617865395738,0.201248071728578
"1567","DINP",22,8,2018,2018-08-22,"MISC",8,"WS55",37,NA,NA,NA,3.552,0.725,4.277,3.7145,1,0.775862068965517,0.5625,4.70872612697915,0.127262868296734
"1569","DINP",22,8,2018,2018-08-22,"WOOD",8,"WS55",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1571","DINP",22,8,2018,2018-08-22,"LEAF",9,"WS55",37,NA,NA,NA,3.5737,0.5074,4.0811,3.5936,1,0.960780449349626,0.4875,4.08089597671527,0.110294485857169
"1573","DINP",22,8,2018,2018-08-22,"MISC",9,"WS55",37,NA,NA,NA,3.6496,0.5428,4.1924,3.678,1,0.947678703021371,0.5144,4.30607772394325,0.116380479025493
"1575","DINP",22,8,2018,2018-08-22,"WOOD",9,"WS55",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1577","DINP",22,8,2018,2018-08-22,"LEAF",10,"WS55",37,NA,NA,NA,3.6111,0.1733,3.7844,3.6199,1,0.949221004039239,0.1645,1.37704079624546,0.0372173188174448
"1579","DINP",22,8,2018,2018-08-22,"MISC",10,"WS55",37,NA,NA,NA,3.6222,0.1974,3.8196,3.6713,1,0.751266464032421,0.1483,1.24142948378846,0.0335521482104989
"1581","DINP",22,8,2018,2018-08-22,"WOOD",10,"WS55",37,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1589","DINP",19,9,2018,2018-09-19,"WOOD",1,"TOWR",28,NA,NA,NA,3.6646,0.4365,4.1011,3.7146,0.999999999999999,0.885452462772051,0.3865,3.23541804102656,0.115550644322377
"1590","DINP",19,9,2018,2018-09-19,"MISC",1,"TOWR",28,NA,NA,NA,3.6314,0.68,4.3114,3.7302,1,0.854705882352941,0.5812,4.86526511111161,0.173759468253986
"1591","DINP",19,9,2018,2018-09-19,"LEAF",1,"TOWR",28,NA,NA,NA,3.656,5.91,9.5558,3.9502,0.998274111675127,0.950133902844164,5.61529136580901,47.005989626285,1.67878534379589
"1595","DINP",19,9,2018,2018-09-19,"WOOD",2,"TOWR",28,NA,NA,NA,3.629,1.011,4.64,3.6666,1,0.962809099901088,0.9734,8.14839824355823,0.291014222984223
"1596","DINP",19,9,2018,2018-09-19,"MISC",2,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1597","DINP",19,9,2018,2018-09-19,"LEAF",2,"TOWR",28,NA,NA,NA,3.5264,3.32,3.8209,3.7191,0.0887048192771084,0.345670628183362,1.14762648556876,9.60686011841935,0.343102147086405
"1601","DINP",19,9,2018,2018-09-19,"WOOD",3,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1602","DINP",19,9,2018,2018-09-19,"MISC",3,"TOWR",28,NA,NA,NA,3.676,0.3516,4.0276,3.7025,0.999999999999998,0.924630261660978,0.3251,2.7214344246772,0.0971940865956141
"1603","DINP",19,9,2018,2018-09-19,"LEAF",3,"TOWR",28,NA,NA,NA,3.6799,1.53,5.2732,3.7907,1.04137254901961,0.930458796209126,1.42360195819996,11.9170697511019,0.425609633967927
"1607","DINP",19,9,2018,2018-09-19,"WOOD",4,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1608","DINP",19,9,2018,2018-09-19,"MISC",4,"TOWR",28,NA,NA,NA,3.5352,0.3511,3.8863,3.5711,0.999999999999999,0.897749928795215,0.3152,2.63856084484236,0.0942343158872273
"1609","DINP",19,9,2018,2018-09-19,"LEAF",4,"TOWR",28,NA,NA,NA,3.6485,1.1,4.7518,3.715,1.003,0.9397262757183,1.03369890329013,8.65316450373676,0.30904158941917
"1613","DINP",19,9,2018,2018-09-19,"WOOD",5,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1614","DINP",19,9,2018,2018-09-19,"MISC",5,"TOWR",28,NA,NA,NA,3.549,0.3276,3.8766,3.6386,1,0.726495726495727,0.238,1.99231434350407,0.0711540836965739
"1615","DINP",19,9,2018,2018-09-19,"LEAF",5,"TOWR",28,NA,NA,NA,3.5309,0.62,4.1596,3.5812,1.01403225806452,0.919993637665023,0.570396055352314,4.77482454855696,0.170529448162748
"1619","DINP",19,9,2018,2018-09-19,"WOOD",6,"TOWR",28,NA,NA,NA,3.6433,0.1362,3.7795,3.6519,1,0.936857562408224,0.1276,1.06814836231563,0.0381481557969867
"1620","DINP",19,9,2018,2018-09-19,"MISC",6,"TOWR",28,NA,NA,NA,3.533,0.1244,3.6574,3.5428,1,0.921221864951767,0.1146,0.959324469603217,0.0342615882001149
"1621","DINP",19,9,2018,2018-09-19,"LEAF",6,"TOWR",28,NA,NA,NA,3.5216,3.47,6.9362,3.7204,0.984034582132565,0.941779417794178,3.2679745797458,27.3564396194716,0.977015700695413
"1625","DINP",19,9,2018,2018-09-19,"WOOD",7,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1626","DINP",19,9,2018,2018-09-19,"MISC",7,"TOWR",28,NA,NA,NA,3.6656,0.375,4.0406,3.6869,1,0.9432,0.3537,2.96084698864449,0.105744535308732
"1627","DINP",19,9,2018,2018-09-19,"LEAF",7,"TOWR",28,NA,NA,NA,3.5485,4.53,8.0115,3.7344,0.985209713024282,0.958346403764284,4.34130920905221,36.3413975074833,1.29790705383869
"1631","DINP",19,9,2018,2018-09-19,"WOOD",8,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1632","DINP",19,9,2018,2018-09-19,"MISC",8,"TOWR",28,NA,NA,NA,3.535,0.2893,3.8243,3.56,1,0.913584514344971,0.2643,2.21247344952994,0.0790169089117835
"1633","DINP",19,9,2018,2018-09-19,"LEAF",8,"TOWR",28,NA,NA,NA,3.531,2.61,6.1254,3.6517,0.994022988505747,0.953476719087265,2.48857423681776,20.8320258272551,0.744000922401968
"1637","DINP",19,9,2018,2018-09-19,"WOOD",9,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1638","DINP",19,9,2018,2018-09-19,"MISC",9,"TOWR",28,NA,NA,NA,3.5122,0.5924,4.1046,3.5898,0.999999999999999,0.86900742741391,0.5148,4.30942615141132,0.153908076836119
"1639","DINP",19,9,2018,2018-09-19,"LEAF",9,"TOWR",28,NA,NA,NA,3.522,1.2,4.7232,3.5704,1.001,0.95970695970696,1.15164835164835,9.6405274355539,0.344304551269782
"1643","DINP",19,9,2018,2018-09-19,"WOOD",10,"TOWR",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1644","DINP",19,9,2018,2018-09-19,"MISC",10,"TOWR",28,NA,NA,NA,3.5476,0.1435,3.6911,3.5647,1,0.880836236933797,0.1264,1.0581030799114,0.0377893957111215
"1645","DINP",19,9,2018,2018-09-19,"LEAF",10,"TOWR",28,NA,NA,NA,3.5228,0.94,4.4664,3.577,1.00382978723404,0.942560406952099,0.886006782534973,7.41682361885006,0.264886557816074
"1655","DINP",19,9,2018,2018-09-19,"WOOD",1,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1656","DINP",19,9,2018,2018-09-19,"MISC",1,"WS55",28,NA,NA,NA,3.5273,0.3433,3.8706,3.5663,1,0.886396737547334,0.3043,2.54731619633734,0.0909755784406194
"1657","DINP",19,9,2018,2018-09-19,"LEAF",1,"WS55",28,NA,NA,NA,3.5309,1.26,4.7745,3.5898,0.986984126984127,0.952637504020585,1.20032325506594,10.0479883945771,0.358856728377755
"1661","DINP",19,9,2018,2018-09-19,"WOOD",2,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1662","DINP",19,9,2018,2018-09-19,"MISC",2,"WS55",28,NA,NA,NA,3.536,0.4383,3.9743,3.6545,1,0.729637234770705,0.3198,2.67706776072521,0.0956095628830433
"1663","DINP",19,9,2018,2018-09-19,"LEAF",2,"WS55",28,NA,NA,NA,3.554,1.97,5.5122,3.6521,0.994010152284264,0.94990297211725,1.87130885507098,15.6648549289248,0.559459104604456
"1667","DINP",19,9,2018,2018-09-19,"WOOD",3,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1668","DINP",19,9,2018,2018-09-19,"MISC",3,"WS55",28,NA,NA,NA,3.5396,0.2971,3.8367,3.5822,1,0.856613934702121,0.2545,2.13043697656212,0.0760870348772187
"1669","DINP",19,9,2018,2018-09-19,"LEAF",3,"WS55",28,NA,NA,NA,3.5369,1.79,5.3099,3.6127,0.990502793296089,0.957247602932882,1.71347320924986,14.3436018991531,0.512271496398326
"1673","DINP",19,9,2018,2018-09-19,"WOOD",4,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1674","DINP",19,9,2018,2018-09-19,"MISC",4,"WS55",28,NA,NA,NA,3.6568,0.3779,4.0347,3.7332,1,0.797830113786716,0.3015,2.52387720406083,0.0901384715736009
"1675","DINP",19,9,2018,2018-09-19,"LEAF",4,"WS55",28,NA,NA,NA,3.5207,0.78,4.303,3.558,1.00294871794872,0.952320081810048,0.742809663811837,6.21811070464604,0.222075382308787
"1679","DINP",19,9,2018,2018-09-19,"WOOD",5,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1680","DINP",19,9,2018,2018-09-19,"MISC",5,"WS55",28,NA,NA,NA,3.6675,0.2057,3.8732,3.7016,1,0.834224598930481,0.1716,1.43647538380377,0.0513026922787062
"1681","DINP",19,9,2018,2018-09-19,"LEAF",5,"WS55",28,NA,NA,NA,3.5731,5.43,6.2866,3.6901,0.499723756906077,0.956882255389718,5.19587064676617,43.494989985479,1.55339249948139
"1685","DINP",19,9,2018,2018-09-19,"WOOD",6,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1686","DINP",19,9,2018,2018-09-19,"MISC",6,"WS55",28,NA,NA,NA,3.6551,0.2514,3.9065,3.7227,0.999999999999999,0.731105807478122,0.1838,1.53860242158003,0.0549500864850011
"1687","DINP",19,9,2018,2018-09-19,"LEAF",6,"WS55",28,NA,NA,NA,3.5423,3.54,6.4095,3.6647,0.809943502824859,0.957310267857143,3.38887834821429,28.3685333678054,1.01316190599305
"1691","DINP",19,9,2018,2018-09-19,"WOOD",7,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1692","DINP",19,9,2018,2018-09-19,"MISC",7,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1693","DINP",19,9,2018,2018-09-19,"LEAF",7,"WS55",28,NA,NA,NA,3.6449,0.526,4.1709,3.7118,1,0.872813688212927,0.4591,3.843157626482,0.137255629517214
"1697","DINP",19,9,2018,2018-09-19,"WOOD",8,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1698","DINP",19,9,2018,2018-09-19,"MISC",8,"WS55",28,NA,NA,NA,3.5539,0.2599,3.8138,3.6078,1,0.792612543285879,0.206,1.72444014605814,0.0615871480735051
"1699","DINP",19,9,2018,2018-09-19,"LEAF",8,"WS55",28,NA,NA,NA,3.6476,3.8,6.2322,3.8004,0.680157894736842,0.940880600479765,3.57534628182311,29.9294692448324,1.06890961588687
"1703","DINP",19,9,2018,2018-09-19,"WOOD",9,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1704","DINP",19,9,2018,2018-09-19,"MISC",9,"WS55",28,NA,NA,NA,3.5446,0.2232,3.7678,3.5636,0.999999999999999,0.914874551971326,0.2042,1.70937222245181,0.0610490079447074
"1705","DINP",19,9,2018,2018-09-19,"LEAF",9,"WS55",28,NA,NA,NA,3.6081,0.64,4.2673,3.6396,1.03,0.952214805825242,0.609417475728155,5.10147553813128,0.18219555493326
"1709","DINP",19,9,2018,2018-09-19,"WOOD",10,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1710","DINP",19,9,2018,2018-09-19,"MISC",10,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1711","DINP",19,9,2018,2018-09-19,"LEAF",10,"WS55",28,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"1721","DINP",22,10,2018,2018-10-22,"WOOD",1,"TOWR",33,NA,NA,NA,3.626,0.4409,4.0669,3.6291,1,0.992968927194374,0.4378,3.66485386380706,0.111056177691123
"1722","DINP",22,10,2018,2018-10-22,"MISC",1,"TOWR",33,NA,NA,NA,3.6195,0.8573,4.4768,3.6253,1,0.993234573661495,0.8515,7.12796497266266,0.215998938565535
"1723","DINP",22,10,2018,2018-10-22,"LEAF",1,"TOWR",33,NA,NA,NA,3.5223,15.73,13.6039,4.0179,0.640915448188175,0.950841136327567,14.9567310744326,125.203822905568,3.79405523956266
"1727","DINP",22,10,2018,2018-10-22,"WOOD",2,"TOWR",33,NA,NA,NA,3.5402,0.8592,4.3994,3.6801,1,0.837174115456238,0.7193,6.02130969446418,0.182463930135278
"1728","DINP",22,10,2018,2018-10-22,"MISC",2,"TOWR",33,NA,NA,NA,3.6337,0.592,4.2257,3.7122,0.999999999999999,0.867398648648649,0.5135,4.29854376214008,0.130258901883033
"1729","DINP",22,10,2018,2018-10-22,"LEAF",2,"TOWR",33,NA,NA,NA,3.6612,9.65,8.0869,3.8314,0.458621761658031,0.961542806787627,9.2788880855006,77.6742093466884,2.35376391959662
"1733","DINP",22,10,2018,2018-10-22,"WOOD",3,"TOWR",33,NA,NA,NA,3.542,0.5432,4.0852,3.5427,1,0.998711340206185,0.5425,4.54130475357545,0.137615295562892
"1734","DINP",22,10,2018,2018-10-22,"MISC",3,"TOWR",33,NA,NA,NA,3.6296,1.794,5.4236,3.71,1,0.955183946488294,1.7136,14.3446632732293,0.434686765855433
"1735","DINP",22,10,2018,2018-10-22,"LEAF",3,"TOWR",33,NA,NA,NA,3.6549,12.22,8.5573,3.8914,0.401178396072013,0.951758322454308,11.6304867003916,97.3596028366537,2.95029099505011
"1739","DINP",22,10,2018,2018-10-22,"WOOD",4,"TOWR",33,NA,NA,NA,3.5379,1.1451,4.683,3.6631,1,0.890664570779845,1.0199,8.53765293672184,0.258716755658238
"1740","DINP",22,10,2018,2018-10-22,"MISC",4,"TOWR",33,NA,NA,NA,3.5733,3.9301,7.5034,3.7122,1,0.964657387852726,3.7912,31.736395542406,0.961708955830484
